Cook_hour,AutoCook_freq,SelfCook_freq,Micro_freq,Oven_freq,Others_freq,Spring_freq,Summer_freq,Fall_freq,Winter_freq,bfB_freq,Breakfast_freq,Lunch_freq,Dinner_freq,afD_freq,Preheat_freq,Clean_freq,Cancle_freq,Restart_freq,MenuSpectrum,ModeSpectrum,Cook_menu,Micro_t,Oven_t,MenuFreq,S1,S2,recent_ct,time,Y
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,71.97368421052632,501.66666666666674,9,1,2200,275,19,540
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,71.97368421052632,501.66666666666674,6,0,3540,600,18,480
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,71.97368421052632,501.66666666666674,7,0,3540,309,18,720
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,71.97368421052632,501.66666666666674,8,0,3540,275,19,720
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,71.97368421052632,501.66666666666674,9,0,3540,275,19,720
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,16,74.17721518987342,501.66666666666674,4,0,70,275,9,140
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,74.56790123456791,501.66666666666674,1,0,320,174,16,280
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,16,74.63414634146342,501.66666666666674,5,0,280,275,13,80
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,16,74.63414634146342,501.66666666666674,6,1,80,174,20,140
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,16,74.69879518072291,501.66666666666674,7,1,140,275,10,80
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,24,76.27906976744184,501.66666666666674,1,0,720,275,19,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,24,76.27906976744184,501.66666666666674,2,0,720,275,20,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,76.0919540229885,501.66666666666674,2,0,750,275,12,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,78.1111111111111,501.66666666666674,9,0,110,275,19,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,80.54945054945055,485.9259259259259,10,0,4680,275,19,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,80.53763440860214,513.4482758620691,10,0,960,275,12,720
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,81.27659574468085,513.4482758620691,11,0,720,275,11,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,11,81.27659574468085,513.4482758620691,1,0,150,174,13,870
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,83.57894736842105,513.4482758620691,12,1,150,275,13,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,88.04123711340206,522.9032258064517,10,0,600,275,19,640
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,88.04123711340206,522.9032258064517,11,0,600,275,20,520
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,8,88.04123711340206,522.9032258064517,6,0,1160,275,12,660
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,88.38383838383837,522.9032258064517,13,0,60,275,19,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,86.53846153846153,497.27272727272725,1,0,70,275,11,420
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,9,86.85714285714286,487.9411764705882,11,0,180,275,19,720
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,86.32075471698113,487.9411764705882,14,0,2520,275,11,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,86.60550458715595,487.9411764705882,12,0,660,275,18,680
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,87.18181818181819,487.9411764705882,15,0,660,275,18,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,87.18181818181819,487.9411764705882,13,0,660,275,18,660
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,87.74774774774775,487.9411764705882,16,1,1490,275,20,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,83.96946564885495,487.9411764705882,17,0,80,0,21,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.38848920863309,487.9411764705882,3,0,300,309,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.38848920863309,487.9411764705882,4,0,300,420,9,200
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,16,85.10489510489509,478.8571428571428,8,0,210,420,20,140
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.45945945945945,478.8571428571428,5,0,60,420,10,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.13333333333334,478.8571428571428,6,0,60,420,10,260
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,85.56291390728477,478.8571428571428,18,0,320,290,20,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.19736842105263,478.8571428571428,7,0,300,0,10,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.0326797385621,478.8571428571428,8,0,210,275,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,85.0326797385621,478.8571428571428,19,0,300,380,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.0326797385621,478.8571428571428,9,0,150,275,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.67532467532467,478.8571428571428,10,0,150,275,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.51612903225806,478.8571428571428,11,1,510,292,11,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.35897435897436,478.8571428571428,12,1,300,275,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,83.98734177215191,478.8571428571428,13,0,80,174,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,83.6875,478.8571428571428,14,0,90,380,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,82.24242424242425,478.8571428571428,15,0,150,201,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,81.92771084337348,478.8571428571428,16,1,270,275,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,81.79640718562874,517.8378378378378,17,0,2400,174,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,81.48809523809524,517.8378378378378,18,0,3900,275,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,81.48809523809524,517.8378378378378,20,0,3900,380,8,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,81.48809523809524,517.8378378378378,21,0,3900,290,8,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,81.70588235294117,517.8378378378378,22,1,720,174,13,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,81.75438596491226,517.8378378378378,1,0,1380,174,12,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,26,81.5028901734104,517.8378378378378,3,0,60,292,14,630
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,81.5028901734104,517.8378378378378,23,0,210,290,20,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,82.75862068965517,517.8378378378378,24,0,210,292,19,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,83.01136363636364,517.8378378378378,25,1,360,275,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,24,83.01136363636364,517.8378378378378,3,0,150,275,20,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,21,83.01136363636364,517.8378378378378,3,0,810,275,18,570
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,21,83.01136363636364,517.8378378378378,4,0,810,275,18,540
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,21,83.01136363636364,517.8378378378378,5,0,810,480,18,510
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,82.88135593220339,511.31578947368416,19,0,2070,275,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,82.58426966292134,511.31578947368416,20,1,300,309,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.36464088397791,511.31578947368416,21,0,60,275,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.16216216216216,511.31578947368416,22,0,270,275,8,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.70588235294117,511.31578947368416,26,0,210,174,12,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.70588235294117,511.31578947368416,27,0,210,309,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.70588235294117,511.31578947368416,2,0,450,309,19,292
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.70588235294117,511.31578947368416,3,1,292,275,12,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,84.70899470899471,511.31578947368416,23,0,110,275,8,260
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.57894736842105,509.75,4,0,2760,930,8,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.57894736842105,509.75,5,1,275,0,11,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.57894736842105,509.75,6,1,275,174,8,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,84.57894736842105,509.75,7,1,275,275,12,309
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,14,84.57894736842105,517.0731707317074,2,0,309,309,12,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,10,84.57894736842105,517.0731707317074,3,0,810,309,20,420
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.81675392670157,517.0731707317074,28,0,550,275,13,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.81675392670157,517.0731707317074,29,1,150,275,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.92307692307692,517.0731707317074,30,0,180,275,11,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,84.92307692307692,517.0731707317074,31,1,150,275,17,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.35353535353535,500.46511627906983,8,0,660,275,12,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.35353535353535,500.46511627906983,9,1,275,275,11,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.07537688442211,500.46511627906983,10,1,275,275,11,174
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,8,85.07537688442211,500.46511627906983,7,0,479,275,14,690
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.07537688442211,500.46511627906983,11,0,690,275,9,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.07537688442211,500.46511627906983,12,1,275,275,12,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,14,86.05911330049261,507.5,3,0,30,309,11,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.83333333333333,505.5555555555555,24,0,40,309,9,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.83333333333333,505.5555555555555,25,0,210,1110,18,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,14,85.83333333333333,512.1739130434784,4,0,240,1110,9,810
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,85.58252427184465,491.0204081632653,26,0,2300,290,10,260
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,8,85.2153110047847,491.0204081632653,8,0,180,660,18,570
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,8,85.2153110047847,491.0204081632653,9,0,180,600,18,540
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,86.11374407582939,473.921568627451,32,0,1220,174,13,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,86.72897196261681,464.15094339622635,33,0,1300,309,20,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,86.72897196261681,464.15094339622635,2,0,300,680,14,600
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,86.72897196261681,464.15094339622635,34,0,600,1500,19,300
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,86.88372093023256,464.15094339622635,3,0,120,720,12,660
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,86.88372093023256,464.15094339622635,27,0,120,309,12,220
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,86.55963302752295,464.15094339622635,14,0,120,275,19,640
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,86.55963302752295,464.15094339622635,15,0,120,275,19,520
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,86.55963302752295,464.15094339622635,16,0,120,275,19,560
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,86.57534246575342,464.15094339622635,17,0,120,275,19,480
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,85.61946902654867,472.22222222222223,13,0,920,600,23,309
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,86.46288209606988,472.22222222222223,14,0,2400,275,9,309
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,86.75324675324677,472.22222222222223,35,0,90,275,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,4,89.15966386554622,489.6428571428572,1,0,960,309,18,930
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,4,89.15966386554622,489.6428571428572,2,0,960,275,18,900
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,11,89.2887029288703,489.6428571428572,2,0,120,275,18,750
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,87.94776119402985,504.19354838709677,36,0,240,275,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,88.51851851851852,515.7692307692306,37,0,960,275,18,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,91.0855263157895,512.828947368421,4,0,150,660,19,660
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,92.30529595015577,507.4675324675325,28,0,100,660,12,260
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,92.30529595015577,507.4675324675325,15,0,100,275,12,174
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,92.30529595015577,507.4675324675325,29,1,434,275,12,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,92.30529595015577,507.4675324675325,16,1,434,275,12,174
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,92.30529595015577,507.4675324675325,17,1,434,275,12,174
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,92.22910216718266,513.2692307692306,5,0,40,720,11,600
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,92.21538461538462,513.2692307692306,38,0,30,600,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,92.02453987730058,513.2692307692306,18,0,150,275,12,275
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,0,91.98776758409784,513.2692307692306,1,0,305,275,12,830
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,20,91.98776758409784,513.2692307692306,30,0,910,275,19,240
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,11,93.62017804154304,513.2692307692306,3,0,180,600,18,750
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,10,93.4319526627219,513.2692307692306,4,0,30,275,20,450
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,93.54285714285713,513.2692307692306,18,0,130,600,18,680
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,93.56125356125357,513.2692307692306,19,1,780,275,12,680
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,1,93.4659090909091,513.2692307692306,20,1,780,275,12,600
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,94.31318681318682,516.9375,39,0,1750,600,12,150
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,19,94.38356164383562,514.6296296296297,6,0,120,660,19,630
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,10,94.38356164383562,514.6296296296297,5,0,630,600,15,420
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,14,95.39295392953927,539.4943820224719,5,0,1800,275,19,900
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,95.39295392953927,539.4943820224719,19,0,900,275,12,292
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,22,94.95956873315365,539.4943820224719,20,1,292,292,11,292
62.8,176,521,390,103,204,480,89,128,262,316,63,318,263,51,20,14,268,157,37,17,12,95.29255319148935,546.8333333333334,40,0,1200,275,13,300
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,30.0,2040.0,1,0,30,275,14,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,30.0,2040.0,2,1,2070,275,6,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,46.66666666666666,2040.0,3,0,80,275,5,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,73.33333333333333,1244.0,4,0,30,275,8,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,115.33333333333331,1244.0,5,0,120,275,6,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,90.8,1244.0,6,0,150,275,19,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,84.61538461538461,1244.0,7,0,90,275,15,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,81.42857142857143,1041.6666666666667,8,0,30,275,18,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,90.97826086956522,1041.6666666666667,9,0,90,275,20,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,95.10204081632654,1041.6666666666667,10,0,300,275,19,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,98.3,1041.6666666666667,11,0,510,275,15,1890
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,61.162079510703364,588.3333333333334,12,0,30,275,6,1890
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,57.553763440860216,676.9230769230769,13,0,30,275,19,1740
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,57.04485488126649,676.9230769230769,14,0,30,174,14,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.90288713910761,676.9230769230769,15,0,30,275,18,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,57.225130890052355,676.9230769230769,16,0,30,600,19,1590
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.804123711340196,676.9230769230769,17,0,30,660,9,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.735218508997434,774.2857142857142,18,0,30,600,9,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.735218508997434,774.2857142857142,19,1,2040,660,11,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.735218508997434,774.2857142857142,20,1,2040,275,12,1440
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.463104325699746,774.2857142857142,21,0,60,275,5,1890
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.196473551637276,774.2857142857142,22,0,30,275,13,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,56.196473551637276,774.2857142857142,23,0,30,275,13,1590
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,54.1108545034642,488.21428571428567,24,0,30,275,10,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,54.1108545034642,531.3793103448277,25,0,30,275,10,1740
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,52.45202558635395,433.15789473684214,26,0,30,600,15,1890
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,51.12,352.8571428571428,27,0,30,275,22,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.994035785288276,352.8571428571428,28,0,30,309,10,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.625,352.8571428571428,29,0,30,600,11,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.24856596558318,352.8571428571428,30,0,30,660,16,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.24856596558318,352.8571428571428,31,1,2040,201,11,1440
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.209923664122144,386.6,32,1,1440,600,13,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.209923664122144,386.6,33,1,2070,660,16,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.171428571428564,386.6,34,1,2040,275,11,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.171428571428564,386.6,35,1,2040,275,11,2040
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,50.171428571428564,386.6,36,1,2040,275,11,1440
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,49.66666666666666,386.6,37,0,30,275,15,1890
31.4,10,798,708,69,31,528,120,160,256,328,228,252,279,46,43,18,131,151,9,10,7,49.66666666666666,419.0196078431373,38,1,1890,275,8,2040
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,7,84.03508771929825,515.2,1,0,3810,275,19,1590
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,7,81.26436781609196,538.7096774193549,2,0,30,275,19,1890
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,13,79.26315789473685,562.4242424242424,1,0,3660,380,12,1500
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,7,79.79166666666667,588.2352941176471,3,0,525,275,18,1440
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,75.22522522522524,572.0,1,0,735,275,11,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,70.3125,572.0,2,0,60,174,16,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,74.19847328244275,533.0769230769231,3,0,2540,600,13,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,72.8888888888889,533.0769230769231,4,0,60,660,23,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,72.8888888888889,533.0769230769231,5,0,630,275,16,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,72.26277372262774,533.0769230769231,6,0,60,275,12,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,79.53020134228187,533.0769230769231,7,0,30,600,19,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,76.28930817610063,533.0769230769231,8,0,30,275,12,7200
128.38,103,1527,1254,179,197,956,334,340,411,801,371,458,620,181,58,13,354,340,30,16,5,66.95,533.0769230769231,9,0,30,275,16,7200
